date,open,high,low,close,volume
2024-03-19 07:00:00,3375.0,3375.0,3306.1,3360.14,47785.5536
2024-03-19 08:00:00,3360.14,3360.16,3228.0,3241.76,85606.8207
2024-03-19 09:00:00,3241.38,3295.94,3206.1,3291.9,72590.8797
2024-03-19 10:00:00,3291.89,3292.05,3210.04,3238.21,52699.7098
2024-03-19 11:00:00,3238.21,3281.91,3202.84,3276.51,54512.8038
2024-03-19 12:00:00,3276.51,3316.73,3253.67,3295.93,48665.1236
2024-03-19 13:00:00,3295.94,3308.79,3265.01,3292.48,35351.2634
2024-03-19 14:00:00,3292.48,3292.64,3223.5,3258.94,35895.587
2024-03-19 15:00:00,3258.93,3325.69,3225.0,3303.16,44557.5688
2024-03-19 16:00:00,3303.16,3345.0,3289.0,3327.79,43973.6054
2024-03-19 17:00:00,3327.79,3357.68,3304.07,3314.29,39635.2901
2024-03-19 18:00:00,3314.29,3333.04,3280.8,3316.38,26299.606
2024-03-19 19:00:00,3316.37,3359.8,3305.69,3333.26,19928.9227
2024-03-19 20:00:00,3333.27,3338.84,3266.13,3279.28,31993.4047
2024-03-19 21:00:00,3279.27,3298.9,3253.0,3290.88,21412.8124
2024-03-19 22:00:00,3290.88,3296.43,3188.47,3211.29,48664.3188
2024-03-19 23:00:00,3211.28,3218.44,3150.88,3158.64,51922.3988
2024-03-20 00:00:00,3158.65,3238.9,3156.02,3235.11,45083.4592
2024-03-20 01:00:00,3235.11,3236.42,3160.22,3175.38,45114.8439
2024-03-20 02:00:00,3175.37,3228.73,3166.08,3224.32,32194.42
2024-03-20 03:00:00,3224.33,3266.01,3153.26,3161.02,54292.1298
2024-03-20 04:00:00,3161.02,3194.24,3099.99,3129.11,74271.8618
2024-03-20 05:00:00,3129.1,3140.65,3056.56,3109.96,62212.9206
2024-03-20 06:00:00,3109.95,3148.38,3108.23,3141.18,26653.5321
2024-03-20 07:00:00,3141.19,3226.0,3140.34,3218.48,78359.7186
2024-03-20 08:00:00,3218.47,3234.19,3205.1,3207.79,38035.9745
2024-03-20 09:00:00,3207.78,3246.0,3205.6,3235.18,30285.9571
2024-03-20 10:00:00,3235.19,3254.26,3216.6,3231.18,29157.9148
2024-03-20 11:00:00,3231.19,3296.72,3225.0,3293.26,39819.464
2024-03-20 12:00:00,3293.26,3357.0,3275.35,3354.75,58154.6622
2024-03-20 13:00:00,3354.83,3372.4,3324.21,3346.09,43629.5946
2024-03-20 14:00:00,3346.09,3388.0,3329.51,3385.59,39437.5291
2024-03-20 15:00:00,3385.59,3397.0,3283.65,3292.55,84846.2819
2024-03-20 16:00:00,3292.54,3315.51,3140.71,3241.21,106595.9857
2024-03-20 17:00:00,3241.21,3340.69,3226.53,3299.19,67147.1327
2024-03-20 18:00:00,3299.19,3405.78,3295.42,3397.6,55117.4161
2024-03-20 19:00:00,3397.59,3398.28,3354.32,3379.01,35046.3221
2024-03-20 20:00:00,3379.0,3492.56,3370.91,3460.73,54779.5873
2024-03-20 21:00:00,3460.74,3518.75,3456.43,3498.53,44515.4912
2024-03-20 22:00:00,3498.52,3525.0,3491.49,3520.46,33476.6749
2024-03-20 23:00:00,3520.47,3535.24,3503.6,3516.53,29093.9459
2024-03-21 00:00:00,3516.53,3550.81,3494.79,3516.36,42694.2558
2024-03-21 01:00:00,3516.36,3530.17,3508.64,3526.05,21662.0825
2024-03-21 02:00:00,3526.05,3558.99,3526.05,3540.25,19946.9146
2024-03-21 03:00:00,3540.24,3555.0,3493.4,3510.59,25499.4897
2024-03-21 04:00:00,3510.59,3521.6,3485.94,3494.3,19222.4659
2024-03-21 05:00:00,3494.29,3511.27,3446.47,3510.08,26531.7108
2024-03-21 06:00:00,3510.09,3533.57,3502.0,3507.16,20641.1879
2024-03-21 07:00:00,3507.16,3537.2,3502.05,3516.03,23570.1519
2024-03-21 08:00:00,3516.04,3585.76,3516.03,3569.46,30416.0353
2024-03-21 09:00:00,3569.45,3587.32,3523.77,3536.96,29376.6606
2024-03-21 10:00:00,3536.96,3550.0,3525.55,3541.98,17616.1582
2024-03-21 11:00:00,3541.98,3549.8,3520.14,3531.18,17435.9901
2024-03-21 12:00:00,3531.18,3565.73,3523.44,3541.6,17847.5428
2024-03-21 13:00:00,3541.6,3574.41,3515.01,3519.85,33580.9229
2024-03-21 14:00:00,3519.84,3564.84,3511.0,3529.52,20372.7314
2024-03-21 15:00:00,3529.53,3533.2,3478.73,3497.6,32167.2224
2024-03-21 16:00:00,3497.59,3530.41,3484.94,3528.56,20023.4558
2024-03-21 17:00:00,3528.56,3545.99,3462.1,3472.99,32550.4428
2024-03-21 18:00:00,3473.0,3481.14,3412.22,3421.71,36285.4092
2024-03-21 19:00:00,3421.72,3452.43,3416.94,3441.38,42820.1937
2024-03-21 20:00:00,3441.37,3500.0,3412.0,3484.27,31690.3376
2024-03-21 21:00:00,3484.26,3507.36,3468.36,3503.75,13538.5968
2024-03-21 22:00:00,3503.74,3521.91,3482.68,3483.2,17815.729
2024-03-21 23:00:00,3483.19,3500.0,3480.6,3492.85,9449.5195
2024-03-22 00:00:00,3492.84,3519.8,3472.95,3495.32,16934.4776
2024-03-22 01:00:00,3495.33,3511.38,3460.0,3463.21,13058.0327
2024-03-22 02:00:00,3463.22,3481.5,3454.01,3478.02,11915.0798
2024-03-22 03:00:00,3478.01,3527.61,3475.86,3522.01,19181.2661
2024-03-22 04:00:00,3522.0,3527.0,3502.0,3511.12,15461.4059
2024-03-22 05:00:00,3511.13,3533.49,3500.63,3531.81,12465.4113
2024-03-22 06:00:00,3531.8,3542.52,3521.27,3532.18,13019.4179
2024-03-22 07:00:00,3532.19,3533.0,3509.45,3511.4,17255.0638
2024-03-22 08:00:00,3511.39,3523.8,3476.6,3483.0,15835.7278
2024-03-22 09:00:00,3483.0,3494.04,3455.71,3466.49,15995.6257
2024-03-22 10:00:00,3466.5,3473.0,3428.0,3433.01,18959.8804
2024-03-22 11:00:00,3433.01,3442.0,3394.42,3405.19,17907.0001
2024-03-22 12:00:00,3405.18,3425.84,3381.18,3411.5,20569.8211
2024-03-22 13:00:00,3411.51,3419.5,3330.0,3340.35,41082.7254
2024-03-22 14:00:00,3340.35,3360.86,3281.0,3287.4,52943.7208
2024-03-22 15:00:00,3287.4,3377.47,3281.12,3349.31,45799.2118
2024-03-22 16:00:00,3349.3,3349.7,3289.0,3312.79,33687.3549
2024-03-22 17:00:00,3312.8,3344.41,3312.65,3335.97,19350.7372
2024-03-22 18:00:00,3335.97,3362.19,3321.16,3342.5,36833.6704
2024-03-22 19:00:00,3342.49,3358.99,3321.53,3340.46,34077.6015
2024-03-22 20:00:00,3340.46,3345.59,3305.46,3317.49,27818.932
2024-03-22 21:00:00,3317.5,3318.83,3250.0,3294.8,29229.637
2024-03-22 22:00:00,3294.81,3301.49,3254.42,3287.2,18368.5759
2024-03-22 23:00:00,3287.2,3336.36,3281.4,3336.35,11098.5109
2024-03-23 00:00:00,3336.35,3337.01,3315.51,3319.04,11662.7198
2024-03-23 01:00:00,3319.05,3353.4,3318.02,3347.26,13738.7311
2024-03-23 02:00:00,3347.25,3362.38,3328.09,3338.59,14606.6996
2024-03-23 03:00:00,3338.6,3339.5,3270.08,3303.56,18610.1905
2024-03-23 04:00:00,3303.55,3337.5,3298.6,3327.58,10034.8219
2024-03-23 05:00:00,3327.57,3336.8,3315.8,3331.62,6636.1399
2024-03-23 06:00:00,3331.62,3347.63,3321.21,3341.83,9173.8598
2024-03-23 07:00:00,3341.84,3383.8,3341.5,3365.28,16610.933
2024-03-23 08:00:00,3365.28,3377.44,3340.63,3350.79,11825.5731
2024-03-23 09:00:00,3350.79,3356.96,3328.34,3354.11,10269.8563
2024-03-23 10:00:00,3354.11,3380.57,3336.62,3347.49,13995.1872
2024-03-23 11:00:00,3347.49,3368.8,3342.43,3364.99,7417.3984
2024-03-23 12:00:00,3364.98,3382.28,3359.5,3369.67,9912.8424
2024-03-23 13:00:00,3369.68,3374.27,3343.41,3365.67,13006.0936
2024-03-23 14:00:00,3365.68,3422.55,3352.71,3415.17,23983.5853
2024-03-23 15:00:00,3415.18,3423.03,3383.19,3405.5,22974.8615
2024-03-23 16:00:00,3405.49,3435.48,3385.0,3414.64,17664.8503
2024-03-23 17:00:00,3414.65,3422.61,3397.25,3403.82,14244.9463
2024-03-23 18:00:00,3403.81,3413.39,3396.25,3405.32,6432.1491
2024-03-23 19:00:00,3405.31,3411.79,3384.82,3386.12,6736.0895
2024-03-23 20:00:00,3386.11,3394.49,3378.17,3387.0,5628.639
2024-03-23 21:00:00,3387.01,3397.98,3371.77,3388.05,8810.505
2024-03-23 22:00:00,3388.05,3401.6,3374.3,3377.1,29188.9738
2024-03-23 23:00:00,3377.1,3379.78,3327.28,3329.53,20510.2984
2024-03-24 00:00:00,3329.53,3358.82,3327.44,3357.61,8791.6619
2024-03-24 01:00:00,3357.61,3368.16,3347.0,3351.28,5799.8622
2024-03-24 02:00:00,3351.28,3356.7,3338.68,3344.07,8265.2136
2024-03-24 03:00:00,3344.08,3344.08,3307.0,3307.62,25184.3251
2024-03-24 04:00:00,3307.63,3325.49,3298.76,3323.4,21576.1099
2024-03-24 05:00:00,3323.41,3334.82,3316.51,3325.14,5481.8728
2024-03-24 06:00:00,3325.13,3335.07,3315.01,3326.48,5778.1502
2024-03-24 07:00:00,3326.47,3343.07,3316.9,3341.8,6697.7708
2024-03-24 08:00:00,3341.81,3379.69,3335.5,3377.59,12537.195
2024-03-24 09:00:00,3377.59,3378.5,3356.8,3365.08,8262.7638
2024-03-24 10:00:00,3365.07,3392.72,3364.45,3376.11,8383.1483
2024-03-24 11:00:00,3376.11,3391.99,3366.34,3387.38,7031.2134
2024-03-24 12:00:00,3387.37,3405.0,3376.73,3400.01,10677.1972
2024-03-24 13:00:00,3400.01,3412.47,3383.01,3386.49,10140.0577
2024-03-24 14:00:00,3386.49,3414.46,3384.76,3397.98,8610.4925
2024-03-24 15:00:00,3397.98,3406.88,3388.0,3397.51,6837.5711
2024-03-24 16:00:00,3397.5,3409.5,3368.43,3369.68,10192.7141
2024-03-24 17:00:00,3369.68,3379.8,3333.0,3367.52,23678.9445
2024-03-24 18:00:00,3367.53,3396.05,3367.08,3386.49,10488.1831
2024-03-24 19:00:00,3386.49,3395.0,3379.5,3382.5,5212.4222
2024-03-24 20:00:00,3382.49,3425.45,3375.56,3414.18,14187.912
2024-03-24 21:00:00,3414.17,3429.62,3406.01,3423.46,10117.0714
2024-03-24 22:00:00,3423.45,3450.0,3420.66,3441.54,14090.5593
2024-03-24 23:00:00,3441.55,3471.22,3440.72,3454.98,12801.7287
2024-03-25 00:00:00,3454.99,3461.17,3420.12,3428.5,10005.2624
2024-03-25 01:00:00,3428.5,3446.71,3423.55,3429.08,10891.8147
2024-03-25 02:00:00,3429.09,3445.33,3421.07,3440.6,12544.8064
2024-03-25 03:00:00,3440.6,3454.99,3434.2,3454.97,8922.6332
2024-03-25 04:00:00,3454.98,3491.37,3447.02,3489.99,33230.5597
2024-03-25 05:00:00,3490.0,3506.49,3482.0,3486.33,27632.9952
2024-03-25 06:00:00,3486.32,3487.98,3458.41,3467.77,10570.666
2024-03-25 07:00:00,3467.77,3479.0,3440.8,3444.6,13139.1073
2024-03-25 08:00:00,3444.59,3464.14,3441.03,3448.99,14781.9232
2024-03-25 09:00:00,3448.99,3460.0,3434.67,3456.83,11270.6179
2024-03-25 10:00:00,3456.82,3472.0,3445.72,3454.9,13290.1793
2024-03-25 11:00:00,3454.91,3455.72,3432.15,3436.19,9813.1288
2024-03-25 12:00:00,3436.2,3460.5,3432.3,3449.99,11597.6062
2024-03-25 13:00:00,3449.99,3486.0,3430.0,3484.91,15858.3693
2024-03-25 14:00:00,3484.91,3565.0,3471.62,3562.46,66890.6769
2024-03-25 15:00:00,3562.45,3587.9,3552.79,3581.49,31876.2956
2024-03-25 16:00:00,3581.49,3613.0,3566.2,3605.68,33947.4413
2024-03-25 17:00:00,3605.69,3666.0,3605.0,3638.91,74352.2091
2024-03-25 18:00:00,3638.91,3645.15,3619.36,3639.4,48613.9792
2024-03-25 19:00:00,3639.41,3642.1,3619.09,3638.96,27863.2794
2024-03-25 20:00:00,3638.96,3646.66,3624.5,3627.61,13692.8889
2024-03-25 21:00:00,3627.61,3628.53,3566.47,3589.01,19973.8573
2024-03-25 22:00:00,3589.0,3620.5,3589.0,3611.75,13329.1458
2024-03-25 23:00:00,3611.75,3619.86,3576.54,3590.42,14488.2511
2024-03-26 00:00:00,3590.43,3618.27,3580.95,3598.0,24588.6115
2024-03-26 01:00:00,3597.99,3623.82,3592.45,3616.02,36211.7659
2024-03-26 02:00:00,3616.01,3622.12,3598.5,3622.11,20505.9544
2024-03-26 03:00:00,3622.11,3643.71,3611.65,3623.0,36853.231
2024-03-26 04:00:00,3623.0,3640.93,3618.4,3639.84,27340.8001
2024-03-26 05:00:00,3639.85,3639.85,3622.24,3630.29,22298.1299
2024-03-26 06:00:00,3630.29,3650.0,3627.0,3649.44,10572.4013
2024-03-26 07:00:00,3649.45,3678.86,3630.48,3635.13,23410.1796
2024-03-26 08:00:00,3635.14,3660.81,3630.0,3653.33,17066.2658
2024-03-26 09:00:00,3653.34,3670.32,3643.78,3664.72,13990.5347
2024-03-26 10:00:00,3664.71,3667.33,3642.71,3649.23,15340.2741
2024-03-26 11:00:00,3649.23,3649.27,3630.0,3631.6,12561.3353
2024-03-26 12:00:00,3631.61,3654.34,3628.0,3644.55,15565.8494
2024-03-26 13:00:00,3644.55,3648.37,3592.69,3608.2,31730.457
2024-03-26 14:00:00,3608.21,3620.2,3545.13,3593.49,43380.3088
2024-03-26 15:00:00,3593.49,3597.99,3561.73,3593.35,18341.6239
2024-03-26 16:00:00,3593.35,3603.55,3542.62,3561.41,24375.1786
2024-03-26 17:00:00,3561.4,3589.4,3553.33,3583.8,13737.4568
2024-03-26 18:00:00,3583.81,3594.99,3570.27,3573.71,8129.6623
2024-03-26 19:00:00,3573.71,3580.9,3555.56,3560.82,42079.5809
2024-03-26 20:00:00,3560.83,3583.54,3558.15,3576.37,13413.981
2024-03-26 21:00:00,3576.38,3597.0,3571.73,3587.01,7805.0714
2024-03-26 22:00:00,3587.01,3606.36,3570.0,3605.02,9459.9701
2024-03-26 23:00:00,3605.02,3613.5,3583.66,3587.33,10255.2146
2024-03-27 00:00:00,3587.32,3618.91,3577.0,3616.56,11439.3066
2024-03-27 01:00:00,3616.57,3627.67,3598.8,3606.18,9633.7984
2024-03-27 02:00:00,3606.18,3619.96,3597.1,3618.79,8081.439
2024-03-27 03:00:00,3618.79,3622.22,3603.0,3603.11,8923.6111
2024-03-27 04:00:00,3603.1,3609.2,3581.24,3591.28,11546.9314
2024-03-27 05:00:00,3591.28,3614.28,3590.0,3612.41,9329.5299
2024-03-27 06:00:00,3612.41,3616.5,3600.38,3607.14,5833.543
2024-03-27 07:00:00,3607.13,3609.0,3560.2,3565.21,14700.5855
2024-03-27 08:00:00,3565.21,3581.28,3545.67,3551.21,12758.2651
2024-03-27 09:00:00,3551.21,3576.52,3532.96,3573.81,17642.9918
2024-03-27 10:00:00,3573.81,3585.88,3564.99,3582.01,11307.2201
2024-03-27 11:00:00,3582.01,3590.84,3571.95,3585.07,13990.4999
2024-03-27 12:00:00,3585.07,3594.83,3566.99,3580.68,12651.5843
2024-03-27 13:00:00,3580.68,3665.84,3554.3,3565.86,73886.331
2024-03-27 14:00:00,3565.86,3573.17,3496.15,3558.54,73842.5441
2024-03-27 15:00:00,3558.55,3560.7,3512.0,3514.3,30753.8464
2024-03-27 16:00:00,3514.29,3528.27,3484.0,3524.15,24542.5359
2024-03-27 17:00:00,3524.15,3531.76,3493.25,3498.0,12718.6543
2024-03-27 18:00:00,3498.0,3508.67,3460.02,3461.24,22053.0435
2024-03-27 19:00:00,3461.24,3499.84,3461.23,3491.18,14344.0237
2024-03-27 20:00:00,3491.18,3514.99,3489.68,3512.2,13026.3808
2024-03-27 21:00:00,3512.21,3520.65,3502.81,3506.55,7002.5757
2024-03-27 22:00:00,3506.56,3521.47,3505.46,3515.15,12699.368
2024-03-27 23:00:00,3515.15,3515.25,3485.04,3501.19,10486.7202
2024-03-28 00:00:00,3501.2,3531.47,3495.41,3515.77,15066.2194
2024-03-28 01:00:00,3515.78,3520.58,3491.59,3496.39,38134.2531
2024-03-28 02:00:00,3496.4,3512.91,3465.0,3480.19,34365.013
2024-03-28 03:00:00,3480.18,3498.89,3475.05,3496.61,10477.8737
2024-03-28 04:00:00,3496.61,3516.74,3495.79,3516.19,10156.7595
2024-03-28 05:00:00,3516.19,3542.37,3512.81,3533.7,20121.8273
2024-03-28 06:00:00,3533.7,3576.99,3526.09,3574.4,31997.9099
2024-03-28 07:00:00,3574.39,3579.95,3564.69,3573.88,11212.5525
2024-03-28 08:00:00,3573.88,3595.7,3565.81,3575.69,18660.6858
2024-03-28 09:00:00,3575.69,3594.95,3571.14,3584.08,10321.0718
2024-03-28 10:00:00,3584.08,3593.6,3570.48,3589.75,14280.1694
2024-03-28 11:00:00,3589.76,3593.35,3571.0,3579.73,12266.1786
2024-03-28 12:00:00,3579.74,3592.4,3555.96,3576.78,16221.2177
2024-03-28 13:00:00,3576.78,3603.38,3552.55,3582.59,27891.2829
2024-03-28 14:00:00,3582.6,3611.78,3568.27,3607.38,22272.1875
2024-03-28 15:00:00,3607.37,3609.71,3568.51,3578.7,17645.7539
2024-03-28 16:00:00,3578.71,3580.75,3555.38,3563.22,13462.0313
2024-03-28 17:00:00,3563.23,3565.63,3537.48,3553.86,10911.908
2024-03-28 18:00:00,3553.85,3569.28,3551.05,3561.4,22989.4581
2024-03-28 19:00:00,3561.39,3576.14,3559.58,3563.05,13145.3845
2024-03-28 20:00:00,3563.06,3566.74,3552.0,3561.0,6887.5154
2024-03-28 21:00:00,3561.0,3575.2,3547.8,3560.59,8838.8954
2024-03-28 22:00:00,3560.59,3569.49,3541.37,3566.69,10555.6271
2024-03-28 23:00:00,3566.69,3580.0,3558.43,3560.49,6772.2553
2024-03-29 00:00:00,3560.49,3564.19,3552.8,3564.18,5859.1084
2024-03-29 01:00:00,3564.19,3584.37,3560.6,3569.58,7721.8259
2024-03-29 02:00:00,3569.57,3571.0,3551.35,3561.96,8060.7864
2024-03-29 03:00:00,3561.95,3570.72,3550.05,3562.39,6978.1605
2024-03-29 04:00:00,3562.39,3580.8,3555.38,3564.01,10422.4642
2024-03-29 05:00:00,3564.0,3574.61,3555.48,3558.04,8065.6662
2024-03-29 06:00:00,3558.03,3575.0,3552.55,3574.61,18843.0116
2024-03-29 07:00:00,3574.6,3576.27,3512.85,3519.43,21255.9464
2024-03-29 08:00:00,3519.42,3546.03,3517.15,3536.8,25157.8502
2024-03-29 09:00:00,3536.79,3546.12,3521.26,3533.38,8646.9256
2024-03-29 10:00:00,3533.37,3551.49,3523.01,3551.18,10816.1032
2024-03-29 11:00:00,3551.18,3562.71,3545.4,3549.85,11236.296
2024-03-29 12:00:00,3549.86,3556.8,3533.8,3539.78,11250.7135
2024-03-29 13:00:00,3539.77,3558.0,3527.99,3548.5,9957.1899
2024-03-29 14:00:00,3548.51,3558.0,3540.8,3543.65,9779.1016
2024-03-29 15:00:00,3543.66,3547.95,3481.14,3488.53,33523.6023
2024-03-29 16:00:00,3488.52,3502.36,3468.07,3479.36,20888.3722
2024-03-29 17:00:00,3479.36,3495.7,3445.91,3485.23,27882.5439
2024-03-29 18:00:00,3485.24,3496.11,3475.39,3492.63,7424.3648
2024-03-29 19:00:00,3492.63,3500.6,3483.68,3500.34,4569.9303
2024-03-29 20:00:00,3500.35,3501.0,3492.19,3497.2,14901.2361
2024-03-29 21:00:00,3497.19,3499.6,3476.01,3485.3,21471.0579
2024-03-29 22:00:00,3485.3,3522.03,3485.29,3521.89,10624.4524
2024-03-29 23:00:00,3521.88,3524.55,3509.73,3509.74,7749.4695
2024-03-30 00:00:00,3509.74,3514.35,3501.16,3514.19,6720.3672
2024-03-30 01:00:00,3514.19,3521.89,3508.0,3511.41,7289.1004
2024-03-30 02:00:00,3511.4,3512.74,3501.8,3506.26,6094.9913
2024-03-30 03:00:00,3506.26,3509.43,3486.58,3490.0,14088.8186
2024-03-30 04:00:00,3489.99,3511.01,3487.0,3507.42,14237.6309
2024-03-30 05:00:00,3507.41,3532.77,3505.09,3508.01,22373.9
2024-03-30 06:00:00,3508.0,3508.56,3493.48,3499.6,11278.1963
2024-03-30 07:00:00,3499.59,3503.0,3492.34,3492.64,8188.9714
2024-03-30 08:00:00,3492.65,3510.0,3492.2,3505.24,10240.7911
2024-03-30 09:00:00,3505.24,3515.25,3500.6,3515.25,7923.5071
2024-03-30 10:00:00,3515.25,3529.39,3509.57,3526.88,8073.7671
2024-03-30 11:00:00,3526.88,3564.0,3526.57,3560.0,17536.2912
2024-03-30 12:00:00,3559.99,3565.81,3548.4,3552.0,8263.268
2024-03-30 13:00:00,3551.99,3552.97,3535.26,3543.47,7117.3214
2024-03-30 14:00:00,3543.47,3547.34,3531.0,3534.19,5793.6034
2024-03-30 15:00:00,3534.19,3548.92,3532.76,3536.61,7492.4247
2024-03-30 16:00:00,3536.6,3547.71,3526.17,3542.53,8240.5673
2024-03-30 17:00:00,3542.53,3542.54,3526.08,3531.96,5873.478
2024-03-30 18:00:00,3531.97,3531.97,3519.91,3524.75,5054.4745
2024-03-30 19:00:00,3524.75,3524.75,3485.0,3509.02,14996.0283
2024-03-30 20:00:00,3509.02,3511.99,3498.47,3505.81,4695.2345
2024-03-30 21:00:00,3505.81,3510.9,3494.88,3504.25,4557.6891
2024-03-30 22:00:00,3504.25,3519.0,3500.46,3506.4,5371.2208
2024-03-30 23:00:00,3506.39,3510.22,3496.39,3505.64,4523.6208
2024-03-31 00:00:00,3505.65,3520.0,3505.09,3518.2,5996.1466
2024-03-31 01:00:00,3518.2,3528.77,3515.0,3523.31,5838.503
2024-03-31 02:00:00,3523.31,3544.07,3520.03,3532.22,7477.7133
2024-03-31 03:00:00,3532.21,3542.37,3523.08,3537.26,5788.5156
2024-03-31 04:00:00,3537.26,3547.96,3532.42,3543.01,4642.0967
2024-03-31 05:00:00,3543.01,3607.97,3540.0,3604.2,33620.1937
2024-03-31 06:00:00,3604.2,3631.99,3604.03,3615.99,25906.5206
2024-03-31 07:00:00,3615.99,3629.21,3610.93,3625.38,11773.8272
2024-03-31 08:00:00,3625.38,3632.8,3614.0,3617.82,11112.2078
2024-03-31 09:00:00,3617.81,3618.45,3601.2,3601.21,7578.6676
2024-03-31 10:00:00,3601.2,3609.7,3601.2,3604.76,6155.2292
2024-03-31 11:00:00,3604.76,3612.39,3600.38,3609.2,8397.7301
2024-03-31 12:00:00,3609.2,3627.53,3606.78,3616.33,10218.5787
2024-03-31 13:00:00,3616.33,3630.0,3616.2,3623.44,10361.0297
2024-03-31 14:00:00,3623.45,3638.0,3616.0,3622.35,10827.724
2024-03-31 15:00:00,3622.35,3624.6,3613.03,3617.68,8157.7942
2024-03-31 16:00:00,3617.69,3633.81,3617.32,3621.0,8460.6032
2024-03-31 17:00:00,3621.0,3629.83,3620.14,3626.58,4911.3682
2024-03-31 18:00:00,3626.59,3655.32,3623.0,3629.19,15264.4942
2024-03-31 19:00:00,3629.18,3643.71,3613.75,3638.18,12453.9052
2024-03-31 20:00:00,3638.19,3644.06,3629.16,3633.25,6054.9244
2024-03-31 21:00:00,3633.24,3639.61,3617.8,3625.32,7404.4659
2024-03-31 22:00:00,3625.32,3639.82,3623.2,3629.8,6739.7872
2024-03-31 23:00:00,3629.8,3650.6,3628.8,3645.29,8322.9614
2024-04-01 00:00:00,3645.29,3645.95,3614.6,3625.41,12065.4509
2024-04-01 01:00:00,3625.41,3627.0,3606.26,3609.79,9330.8143
2024-04-01 02:00:00,3609.79,3615.38,3606.06,3613.01,7111.2755
2024-04-01 03:00:00,3613.01,3620.0,3600.74,3610.42,8821.0982
2024-04-01 04:00:00,3610.41,3613.3,3600.0,3600.41,6671.0959
2024-04-01 05:00:00,3600.41,3605.9,3500.0,3510.0,44533.1559
2024-04-01 06:00:00,3510.0,3547.94,3502.23,3542.3,31222.7834
2024-04-01 07:00:00,3542.31,3555.71,3538.98,3546.88,16263.6761
2024-04-01 08:00:00,3546.88,3546.89,3520.07,3534.2,19599.453
2024-04-01 09:00:00,3534.19,3551.25,3534.19,3539.93,8313.0817
2024-04-01 10:00:00,3539.93,3547.19,3529.69,3546.45,6887.0532
2024-04-01 11:00:00,3546.45,3560.17,3535.9,3537.98,9837.3402
2024-04-01 12:00:00,3537.98,3559.56,3534.74,3558.01,9474.7485
2024-04-01 13:00:00,3558.01,3570.58,3546.81,3555.21,14480.524
2024-04-01 14:00:00,3555.21,3557.54,3491.7,3508.49,30551.9514
2024-04-01 15:00:00,3508.5,3513.99,3437.23,3444.04,58240.9081
2024-04-01 16:00:00,3444.04,3463.67,3433.0,3444.99,27282.917
2024-04-01 17:00:00,3444.99,3451.01,3413.71,3443.55,21969.8737
2024-04-01 18:00:00,3443.55,3448.96,3418.93,3446.83,13115.5115
2024-04-01 19:00:00,3446.82,3489.18,3442.49,3486.33,16109.9161
2024-04-01 20:00:00,3486.33,3497.38,3471.32,3495.99,10626.6613
2024-04-01 21:00:00,3495.99,3504.57,3484.44,3492.8,12688.9584
2024-04-01 22:00:00,3492.8,3514.88,3490.69,3504.21,7976.0133
2024-04-01 23:00:00,3504.21,3514.62,3501.88,3503.8,5679.8609
2024-04-02 00:00:00,3503.8,3505.6,3470.42,3486.99,12125.1064
2024-04-02 01:00:00,3486.99,3502.99,3482.07,3493.2,7821.0869
2024-04-02 02:00:00,3493.21,3493.21,3319.2,3366.19,69090.8479
2024-04-02 03:00:00,3366.18,3382.8,3352.5,3366.08,35218.6964
2024-04-02 04:00:00,3366.07,3382.74,3346.82,3362.96,17250.6228
2024-04-02 05:00:00,3362.95,3373.42,3337.25,3369.59,20867.8322
2024-04-02 06:00:00,3369.58,3388.58,3366.69,3382.38,14701.4746
2024-04-02 07:00:00,3382.38,3388.16,3362.37,3362.9,14454.54
2024-04-02 08:00:00,3362.89,3371.62,3326.73,3335.21,22162.0665
2024-04-02 09:00:00,3335.2,3355.0,3310.16,3345.41,37141.2081
2024-04-02 10:00:00,3345.41,3350.0,3308.56,3328.12,21911.8564
2024-04-02 11:00:00,3328.12,3332.55,3276.72,3308.64,45323.4502
2024-04-02 12:00:00,3308.63,3324.26,3288.24,3297.03,24196.7952
2024-04-02 13:00:00,3297.03,3308.35,3235.0,3270.96,54974.0053
2024-04-02 14:00:00,3270.97,3317.85,3269.81,3293.26,37377.0178
2024-04-02 15:00:00,3293.25,3311.68,3232.0,3240.13,34824.8
2024-04-02 16:00:00,3240.13,3269.8,3212.0,3261.54,46952.3237
2024-04-02 17:00:00,3261.54,3272.02,3244.64,3269.0,16674.8935
2024-04-02 18:00:00,3269.01,3284.46,3256.93,3274.75,14256.3211
2024-04-02 19:00:00,3274.75,3284.45,3265.28,3277.53,15650.5079
2024-04-02 20:00:00,3277.53,3295.55,3258.62,3269.82,23017.0268
2024-04-02 21:00:00,3269.81,3274.4,3241.69,3266.19,16925.3354
2024-04-02 22:00:00,3266.2,3302.68,3259.2,3298.34,9648.3062
2024-04-02 23:00:00,3298.34,3305.0,3270.45,3278.96,10698.5263
2024-04-03 00:00:00,3278.96,3290.0,3202.79,3278.05,41585.7233
2024-04-03 01:00:00,3278.06,3304.21,3256.2,3297.0,23163.0332
2024-04-03 02:00:00,3297.01,3312.03,3293.79,3307.17,13618.0593
2024-04-03 03:00:00,3307.18,3324.19,3295.34,3315.41,14822.4137
2024-04-03 04:00:00,3315.4,3324.6,3306.8,3315.0,9780.4295
2024-04-03 05:00:00,3315.01,3316.68,3280.0,3293.04,12520.63
